"objectid","standort","ortsbezeichnung","quartier","stadtkreis","baujahr","historisches_baujahr","art_eigentuemer","eigentuemer","wasserart","brunnennummer","brunnenart","art","architekt_bildhauer","steinhauer","material_trog","material_saeule","material_figur","abgestellt","datum_abstellung","grund_abstellung","hkoord","vkoord","bemerkung1","bemerkung2","foto","druckzone","u_aks_nummer","datum_wiederinbetriebnahme","datum_aenderung","geometry"
"1217","Basteiplatz/Talstrasse","","Altstadt","1","1937","1974","öffentlich","WVZ","Züriwasser","93","","öffentlich","E. Schäfer, Architekt","O.Gamma,Natursteine","Urner Porphyr","","","nein","","","2682939.322","1247118.994","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/93.jpg","Limmatzone","{CDAA7B8B-0C9D-40AC-B0DC-A277EF6E67C5}","","202308241444","POINT (2682939.2 1247119)"
"1220","Sempersteig / Künstlergasse","","Altstadt","1","1973","1973","öffentlich","WVZ","Quellwasser","954","","öffentlich","E. Gisel, Zürich","F. Purtschert, Bildhauer","Bronzeguss","","Bronzeplastik","nein","","","2683759.103","1247648.895","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/954.jpg","Brunnennetz","{D08EFB7B-7C29-4BCF-BCE6-CF159C724D16}","","202308241444","POINT (2683759 1247648.9)"
"1221","Hochstrasse nach Nr. 80","bei Kirche Fluntern","Fluntern/Hottingen/Witikon","7","1919","1933","öffentlich","WVZ","Quellwasser","347","","öffentlich","Prof. Dr. Moser","Suter, Bildhauer, Paris","Segheriagranit","","Bronze","nein","","","2684460.452","1247974.393","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/347.jpg","Brunnennetz","{D14AF724-23B4-4F0C-91A5-9AD4D8BC30DA}","","202308241444","POINT (2684460.5 1247974.4)"
"1223","Talstrasse/Talacker","Basiliskenbrunnen","Altstadt","1","1983","1983","öffentlich","WVZ","Züriwasser","1081","","öffentlich","","","Gusseisen","","","nein","","","2682764.699","1247409.483","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1081.jpg","Limmatzone","{D30C49DF-99D4-40D8-B4BD-5C62747EC660}","","202308241444","POINT (2682764.8 1247409.5)"
"1225","Leonhardstrasse/Weinbergfussweg","","Unterstrass/Oberstrass","6","1979","1934","öffentlich","WVZ","Quellwasser","296","","öffentlich","Dr. O. Schilt","Hch. Martens, Bildhauer","Castionegranit","","","nein","","","2683524.765","1248180.553","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/296.jpg","Brunnennetz","{D548CFC1-41C6-4336-A803-69AC2B3819B6}","","202308241444","POINT (2683524.8 1248180.5)"
"1230","Klusplatz/Tramwartehalle","","Fluntern/Hottingen/Witikon","7","1964","1936","öffentlich","WVZ","Züriwasser","353","","öffentlich","W. Gantenbein, Arch.","W. Gantenbein, Arch.","Granit","","","nein","","","2685201.451","1246527.148","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/353.jpg","HZ Sonnenberg","{D70DA18B-FFE5-45C1-9D67-2CF49D028E6A}","","202308241444","POINT (2685201.5 1246527.1)"
"1233","Merkurstrasse vav. 45","Merkurplatz","Fluntern/Hottingen/Witikon","7","1934","1934","öffentlich","WVZ","Quellwasser","350","","öffentlich","E. Schäfer, Architekt","A. Dalmann, Bildhauer","Castionegranit","Castionegranit","Bronze","nein","","","2684329.275","1246883.535","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/350.jpg","Brunnennetz","{D904EE37-D803-4616-A330-173C2C1AA6FF}","","202308241444","POINT (2684329.2 1246883.5)"
"1237","Weinplatz","","Altstadt","1","1980","1908","öffentlich","WVZ","Quellwasser","44","","öffentlich","Prof. J. Regl","Prof. J. Regl","Mägenwilerkalkstein","Oggiono Hartsandstein","Bronze","nein","","","2683319.175","1247307.975","1908 Erstellungsjahr","","https://wvzm0cun.global.szh.loc/Brunnenbilder/44.jpg","Brunnennetz","{D9C1EF60-0C8E-4B4A-A2B0-449D735A37E9}","","202308241444","POINT (2683319.2 1247308)"
"1238","Steinwiesplatz","","Fluntern/Hottingen/Witikon","7","1980","1910","öffentlich","WVZ","Quellwasser","337","","öffentlich","A. Meyer, Zollikon","A. Meyer, Zollikon","Wassenergranit","Wassenergranit","","nein","","","2684104.261","1247181.363","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/337.jpg","Brunnennetz","{D9E9A65C-6453-4AFB-943C-944B52E5A815}","","202308241444","POINT (2684104.2 1247181.4)"
"1241","Stockerstrasse/Gartenstrasse","","Enge/Wollishofen/Leimbach","2","1952","1940","öffentlich","WVZ","Züriwasser","151","","öffentlich","E. Schäfer, Architekt","H. Neugebauer,Zürich","Gerra-Verzascagranit","","","nein","","","2682758.615","1247005.811","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/151.jpg","Limmatzone","{DB9AA578-4811-4C63-89E8-BF23FAE85AA8}","","202308241444","POINT (2682758.5 1247005.8)"
"1242","Lindenhof","","Altstadt","1","1876","1667","öffentlich","WVZ","Quellwasser","14","","öffentlich","Gustav Sieber","","Würenloser Muschelkalk","Würenloser/ Mägenwiler Muschelkalk","Bronze","nein","","","2683277.427","1247483.232","1668 Brunnen erstmals erwähnt; 1912 neue Brunnenanlage. Bronzefigur: Bildhauer G. Sieber.; 1962 neue Stud.","","https://wvzm0cun.global.szh.loc/Brunnenbilder/14.jpg","Brunnennetz","{DBA3F7A8-1FC5-4B8D-8580-5B87225163E4}","","202308241444","POINT (2683277.5 1247483.2)"
"1247","Häringstrasse 3","","Altstadt","1","1979","1945","öffentlich","IMMO","Quellwasser","64","","öffentlich","E. Schäfer, Architekt","Schuppisser","St. Tryphonmarmor","","","nein","","","2683479.636","1247707.107","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/64.jpg","Brunnennetz","{E322C9BC-C177-4336-BFD1-22190B8E09A2}","","202308241444","POINT (2683479.8 1247707.1)"
"1248","Heuelstrasse/Heuelsteig","","Fluntern/Hottingen/Witikon","7","1939","1939","öffentlich","WVZ","Züriwasser","358","","öffentlich","","","Castione-Granit","","","nein","","","2685217.298","1247036.477","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/358.jpg","BZ Orelli","{E38C9C06-0595-48DA-843F-545DB43DDD1B}","","202308241444","POINT (2685217.2 1247036.5)"
"1264","Zeltweg 12","","Altstadt","1","1981","1905","öffentlich","WVZ","Quellwasser","40","","öffentlich","","","Wassenergranit, Modell Geiser","","","nein","","","2683957.105","1247054.635","1905 Erstellungsjahr","","https://wvzm0cun.global.szh.loc/Brunnenbilder/40.jpg","Brunnennetz","{F2BEC4A0-F6A3-493F-82FF-74769D9BBFD0}","","202308241444","POINT (2683957 1247054.6)"
"1269","Kreuzplatz","","Fluntern/Hottingen/Witikon","7","1975","1919","öffentlich","WVZ","Quellwasser","304","","öffentlich","Walter Mettler, Bildhauer","Walter Mettler, Bildhauer","Kunststein","Kunststein","Bronze","nein","","","2684253.235","1246622.417","1917 Erstellungsjahr. Abbruch wegen Strassenbau, Wartehalle; 1919 neue Brunnenanlage","","https://wvzm0cun.global.szh.loc/Brunnenbilder/304.jpg","Brunnennetz","{F6C20BE9-3F62-4500-9A46-B0657527CA92}","","202308241444","POINT (2684253.2 1246622.4)"
"1272","Bärengasse 29","Bärenplätzli","Altstadt","1","","1982","öffentlich","WVZ","Züriwasser","1065","","öffentlich","Demetrios Yannakopoulos, 8121 Benglen","Fa. Figli fu Michele Antonini & Co, Bellinzona","Carraro-Marmor","","","nein","","","2682891.19","1247058.136","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1065.jpg","Limmatzone","{F879356A-F0F3-4FCA-8758-993623D2DE43}","","202308241444","POINT (2682891.2 1247058.1)"
"1274","Zollstrasse nach 37","Klangbrunnen","Industrie","5","2020","2020","öffentlich","WVZ","Züriwasser","1303","","öffentlich","Andreas Geser Landschaftsarchitekten AG","PORR Suisse AG","Iragna-Gneis","Beton","","nein","","","2682736.985","1248298.182","Brunnenanlage mit Trinkbrunnen und mittels einer Zeit-Schaltuhr ein Wasserspeier. Siehe Eigentumsverhältnisse und Zuständigkeit in der separaten Vereinbarung vom 20. August 2020. (ELO Dossier Nr. 1009","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1303.jpg","Limmatzone","{F8C1DB46-FA62-4E49-8E79-1B64577F9BCF}","","202308241444","POINT (2682737 1248298.1)"
"1281","Universitätstrasse/Frauenklinikstrasse","","Unterstrass/Oberstrass","6","1984","1905","öffentlich","WVZ","Quellwasser","297","","öffentlich","E. Schäfer, Architekt","Paul Bacher,Mod.Kuhn I","Laufener Kalkstein","","","nein","","","2683797.142","1248286.329","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/297.jpg","Brunnennetz","{FE249BC7-D5B9-4679-8EE0-5D9BD8776DC0}","","202308241444","POINT (2683797.2 1248286.4)"
"5","Hirschwiesenstr./b. Hirschgartnerweg 36","","Affoltern/Oerlikon/Seebach","11","1978","1985","öffentlich","WVZ","Quellwasser","6055","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2683697.522","1250547.185","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6055.jpg","Brunnennetz","{1ED203DC-76EA-4AB5-B9B9-4E3709A4226F}","","202308241444","POINT (2683697.5 1250547.1)"
"6","Zehntenhausstrasse/Horensteinstrasse 29","Horensteinstrasse","Affoltern/Oerlikon/Seebach","11","1983","1984","öffentlich","WVZ","Züriwasser","6049","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2680759.38","1253324.909","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6049.jpg","Glattzone","{76B217BC-C5DF-4869-9C09-81EA423BE3D2}","","202308241444","POINT (2680759.5 1253324.9)"
"7","Wehntalerstr./Binzmühlestrasse","","Affoltern/Oerlikon/Seebach","11","1984","1985","öffentlich","WVZ","Quellwasser","6059","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2681575.372","1252044.738","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6059.jpg","Brunnennetz","{BE6867B2-47B8-4AC3-A30B-E07AE2CBD62A}","","202308241444","POINT (2681575.2 1252044.8)"
"9","Wehntalerstrasse/Im Holzerhurd","Buswendeschleife","Affoltern/Oerlikon/Seebach","11","1986","1986","öffentlich","WVZ","Züriwasser","6063","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2679849.634","1253097.179","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6063.jpg","Glattzone","{AF9441D3-5F7A-4191-BBF4-4F964365FC27}","","202308241444","POINT (2679849.8 1253097.1)"
"10","Kügeliloo-/Wehntalerstrasse v.a.v. 261","","Affoltern/Oerlikon/Seebach","11","1986","1986","öffentlich","WVZ","Quellwasser","6062","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2682159.27","1251647.492","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{4C28CC1A-29C9-4F98-9C0E-8B8C6D944E51}","","202308241444","POINT (2682159.2 1251647.5)"
"19","Binzmühle-/Hürststrasse","","Affoltern/Oerlikon/Seebach","11","1985","1985","öffentlich","WVZ","Quellwasser","6058","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2682160.318","1252027.304","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6058.jpg","Brunnennetz","{00B7AD44-66AA-4569-9FC1-78729CFD9F3D}","","202308241444","POINT (2682160.2 1252027.2)"
"21","Leutschenbachstr./Hagenholzstr.","","Affoltern/Oerlikon/Seebach","11","2006","2006","öffentlich","WVZ","Quellwasser","6085","Notwasserbrunnen","Notwasserbrunnen","","","","","","nein","","","2684085.393","1252121.128","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{EACE5E45-2364-475C-B01A-45955F395117}","","202308241444","POINT (2684085.5 1252121.1)"
"22","imbisbühlstrasse/Lachenzelgstrasse","","Hoengg/Wipkingen","10","2016","2016","öffentlich","WVZ","Quellwasser","6089","Notwasserbrunnen","Notwasserbrunnen","Alf Aebersold","","Bronzeguss","","","nein","","","2679431.593","1250906.351","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{5625634F-6B78-445D-83FC-27C28BFCFD6A}","","202308241444","POINT (2679431.5 1250906.4)"
"94","Schwandenholzstrasse 290-292","","Affoltern/Oerlikon/Seebach","11","","1987","Privat","Baugenossenschaft Milchbuck","Züriwasser","1127","privater Brunnen","privat","Rene & Partner AG, Zürich","","Findling","","","nein","","","2681532.519","1253195.225","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{A00C6931-90B2-4201-BD36-34C913211E1C}","","202308241444","POINT (2681532.5 1253195.2)"
"95","Wolfswinkel 9","Altersheim Wolfswinkel","Affoltern/Oerlikon/Seebach","11","","1992","städtisch","IMMO","Züriwasser","1162","Brunnen in städtischer Liegenschaft","öffentlich","Charlotte Germann-Jahn","Charlotte Germann-Jahn","Glasfaserbeton","","","nein","","","2681067.127","1253086.63","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{169BCB40-358C-4C33-9DCB-9E9F0AE033D1}","","202308241444","POINT (2681067.2 1253086.6)"
"102","Althoosstrasse 31","Kinderspielplatz","Affoltern/Oerlikon/Seebach","11","1962","1961","städtisch","IMMO","Züriwasser","689","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","","nein","","","2681726.498","1251643.154","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","BZ Waidberg","{2209AF04-E70D-4D77-8209-0820B8D9A67D}","","202308241444","POINT (2681726.5 1251643.1)"
"107","Dörflistrasse 17/Friedheimstrasse","bei der Christuskirche","Affoltern/Oerlikon/Seebach","11","1941","1941","Privat","Christkatholische Kirchgemeinde Zürich","Quellwasser","749","privater Brunnen","privat","","","","","","nein","","","2683834.085","1251014.701","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{B990E94E-EAED-48BE-9E11-7DB47A7EF702}","","202308241444","POINT (2683834 1251014.8)"
"108","Holderbachweg vav. 75","","Affoltern/Oerlikon/Seebach","11","1992","1992","städtisch","GSZ","Züriwasser","1165","Brunnen in städtischer Liegenschaft","öffentlich","","","Holz","Holz","","nein","","","2680166.779","1252308.087","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","BZ Waidberg","{BE3174EF-E708-46FE-B83A-5CA7555D4514}","","202308241444","POINT (2680166.8 1252308.1)"
"109","Bergholzweg/Huberwiesenstrasse","","Hoengg/Wipkingen","10","1983","1983","Verschönerungsverein","Verschönerungsverein Zürich","Züriwasser","1087","Brunnen des Verschönerungsvereins","öffentlich","","","Holz","Holz","","nein","","","2679289.121","1252303.471","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1087.jpg","BZ Waidberg","{5CB36C46-9A63-4CC2-B5C8-EA3595644A36}","","202308241444","POINT (2679289 1252303.5)"
"110","Am Hönggerberg 110","","Hoengg/Wipkingen","10","","","Privat","unbekannt","eigene Versorgung","847","privater Brunnen","privat","","","","","","nein","","","2680492.97","1250962.992","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","fremde Anlagen","{C4AD780F-C5E0-4492-85B1-69AA5CFE6A34}","","202308241444","POINT (2680493 1250963)"
"111","Wannenweg / Horgenweg","oberh.  ETH-Hönggerberg","Hoengg/Wipkingen","10","1976","1976","städtisch","WVZ","Züriwasser","998","Brunnen in städtischer Liegenschaft","öffentlich","Joachim Flachsmann, 8006Zürich","Joachim Flachsmann, 8006 Zürich","roter Ackerstein","","","nein","","","2681096.671","1251208.489","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/998.jpg","BZ Waidberg","{3487FDEA-635E-4063-8D5B-601CA0EB6F47}","","202308241444","POINT (2681096.8 1251208.5)"
"112","Ringstrasse 79","Freibad Allenmoos","Unterstrass/Oberstrass","6","1938","","städtisch","UGZ","Züriwasser","702.2","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2683019.848","1250987.211","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{E5094502-841F-4057-8E85-A04C6DB3FF11}","","202308241444","POINT (2683019.8 1250987.2)"
"113","Ringstrasse 79","Freibad Allenmoos","Unterstrass/Oberstrass","6","1938","","städtisch","UGZ","Züriwasser","702.1","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2683010.869","1251069.821","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{066FFC8F-B62A-469C-B02E-82350D989080}","","202308241444","POINT (2683010.8 1251069.9)"
"114","Appenzellerstrasse  hinter 73-79","Reservoir Höngg","Hoengg/Wipkingen","10","1982","1982","städtisch","WVZ","Züriwasser","1068","Brunnen in städtischer Liegenschaft","öffentlich","Jesef von Wyl, 8048 Zürich","","3-teiliger Findling in rotem Ackerstein, Sernefit","","","nein","","","2680621.047","1250584.114","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1068.jpg","BZ Waidberg","{A6C92C73-1561-4601-81CA-B2941F59064F}","","202308241444","POINT (2680621 1250584.1)"
"116","Schübungert 17 und 25","Schulhaus Allenmoos I","Unterstrass/Oberstrass","6","","","städtisch","IMMO","Züriwasser","592.1","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","Bronze","nein","","","2683051.493","1250699.172","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/592.1.jpg","HZ Sonnenberg","{E7827CC0-AB4B-4392-9871-AB8867BD99DB}","","202308241444","POINT (2683051.5 1250699.1)"
"117","Wehntalerstrasse 563","Schulhaus Holderbach","Affoltern/Oerlikon/Seebach","11","1956","1959","städtisch","IMMO","Züriwasser","685","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","Granit","nein","","","2680402.766","1252553.682","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","BZ Waidberg","{456B9792-B3CE-47AD-8243-29311076B096}","","202308241444","POINT (2680402.8 1252553.6)"
"119","Käshaldenstrasse 30 / Köschenrütistr.","","Affoltern/Oerlikon/Seebach","11","1964","1964","Privat","verschiedene Eigentümer","Züriwasser","752","privater Brunnen","privat","","","Sandstein","","","nein","","","2682863.488","1253848.717","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{D6AC2322-8F8D-4D59-A8B8-95C1338B837E}","","202308241444","POINT (2682863.5 1253848.8)"
"122","Im Isengrind bei Nr. 30","","Affoltern/Oerlikon/Seebach","11","","","städtisch","unbekannt","Züriwasser","800.2","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2681027.177","1252857.74","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/800.2.jpg","Glattzone","{BE074035-52A2-48D5-AEEE-30B7DF006F4F}","","202308241444","POINT (2681027.2 1252857.8)"
"123","Buhnrain 40","Schuhlhaus Buhnrain 40","Affoltern/Oerlikon/Seebach","11","","","städtisch","IMMO","Züriwasser","652","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","","nein","","","2683324.377","1252797.774","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{80A0A020-F651-4C5A-9D89-5020F5533010}","","202308241444","POINT (2683324.5 1252797.8)"
"124","Einsteinstr. 3/ETH Zürich-Hönggerberg","bei Kiosk","Hoengg/Wipkingen","10","","1974","Privat","Eidg. Baukreisdirektion","Züriwasser","971","privater Brunnen","privat","W. Gehry, Architekt, Vorschlag & Projekt: Prof. A.H. Steiner","Prof. Ueli Schoop, Künstlerische Beratung","roter Ackerstein","","","nein","","","2680716.314","1251352.74","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","BZ Waidberg","{2CC9A066-1499-42DA-BD0B-7C203C1D0028}","","202308241444","POINT (2680716.2 1251352.8)"
"125","Bahnhaldenstrasse bei Nr. 17","Bahnhof Seebach","Affoltern/Oerlikon/Seebach","11","1997","","Privat","unbekannt","Züriwasser","903","privater Brunnen","privat","","","Beton","","","nein","","","2683488.822","1252597.697","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Glattzone","{8840C11E-4C1A-4EB3-8826-59FDFCF83644}","","202308241444","POINT (2683488.8 1252597.8)"
"126","Oerlikonerstrasse 99","Kirche","Affoltern/Oerlikon/Seebach","11","","1956","Privat","Kirchgemeinde Oerlikon","Züriwasser","756","privater Brunnen","privat","","","Kalkstein, hellgrau","","","nein","","","2683597.672","1251153.326","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/756.jpg","Glattzone","{DCB57230-D860-4AF8-A14F-918BCA78EEFC}","","202308241444","POINT (2683597.8 1251153.4)"
"127","Alte Regensdorferstrasse, hinter Regensdorferstrasse 208","Heizenholz","Hoengg/Wipkingen","10","1998","","Verschönerungsverein","Verschönerungsverein Höngg","Züriwasser","704","Brunnen des Verschönerungsvereins","öffentlich","","","Holz","","","nein","","","2678936.591","1252066.826","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/704.jpg","BZ Waidberg","{630BF7B7-47DF-40D3-928A-EB6894D39472}","","202308241444","POINT (2678936.5 1252066.9)"
